"cancer_type" "species" "correlation"
"rare other tumour types" "Pteronura_brasiliensis" -0.105011142464833
"renal" "Pteronura_brasiliensis" 0.179084049885699
"sarcoma" "Pteronura_brasiliensis" 0.207679428723428
"skin" "Pteronura_brasiliensis" 0.171430389229747
"small intestine" "Pteronura_brasiliensis" 0.0955375846112669
"soft tissue sarcoma" "Pteronura_brasiliensis" 0.22266565604272
"testicular" "Pteronura_brasiliensis" -0.025122325283132
"thyroid" "Pteronura_brasiliensis" 0.23794074819478
"urothelial" "Pteronura_brasiliensis" 0.262299042812726
"uterine" "Pteronura_brasiliensis" 0.158020091139155
"all" "Pteropus_alecto" 0.207636184389432
"bladder" "Pteropus_alecto" 0.235728352782691
"breast" "Pteropus_alecto" 0.177133105694835
"central nervous system" "Pteropus_alecto" 0.192635560659677
"colon" "Pteropus_alecto" 0.243726697232826
"colorectal" "Pteropus_alecto" 0.220408064810537
"endometrial" "Pteropus_alecto" 0.115172807724701
"gastric" "Pteropus_alecto" 0.171674573115686
"glioma" "Pteropus_alecto" 0.209914958015788
"head and neck" "Pteropus_alecto" 0.206413286255017
"hepatocellular" "Pteropus_alecto" 0.220252812274013
"intestine" "Pteropus_alecto" 0.170409832831968
"kidney" "Pteropus_alecto" 0.264152039053904
"leukaemia" "Pteropus_alecto" 0.143101916207883
"liver" "Pteropus_alecto" 0.25324600841876
"lung" "Pteropus_alecto" 0.26767461242098
"lymphoma" "Pteropus_alecto" 0.216596369027734
"melanoma" "Pteropus_alecto" 0.270001278203328
"mesothelioma" "Pteropus_alecto" 0.288690576826105
"oesophagus" "Pteropus_alecto" 0.11387374804142
"other tumour types" "Pteropus_alecto" 0.257910075574059
"ovarian" "Pteropus_alecto" 0.21193399957905
"paediatric" "Pteropus_alecto" 0.286285212823148
"pancreas" "Pteropus_alecto" 0.154914836404995
"prostate" "Pteropus_alecto" 0.151805045630691
"rare other tumour types" "Pteropus_alecto" -0.281716933050886
"renal" "Pteropus_alecto" 0.196786800303081
"sarcoma" "Pteropus_alecto" 0.219749916812035
"skin" "Pteropus_alecto" 0.177612021461872
"small intestine" "Pteropus_alecto" 0.235353069437317
"soft tissue sarcoma" "Pteropus_alecto" 0.0369326481707341
"testicular" "Pteropus_alecto" 0.204433672132802
"thyroid" "Pteropus_alecto" 0.231736504599906
"urothelial" "Pteropus_alecto" 0.249461113704053
"uterine" "Pteropus_alecto" 0.168927353762955
"all" "Pteropus_vampyrus" 0.196427980366689
"bladder" "Pteropus_vampyrus" 0.21166413313462
"breast" "Pteropus_vampyrus" 0.169903432266202
"central nervous system" "Pteropus_vampyrus" 0.174934377934476
"colon" "Pteropus_vampyrus" 0.227938830633853
"colorectal" "Pteropus_vampyrus" 0.206481767573909
"endometrial" "Pteropus_vampyrus" 0.119496042918503
"gastric" "Pteropus_vampyrus" 0.173636682823507
"glioma" "Pteropus_vampyrus" 0.185840828819987
"head and neck" "Pteropus_vampyrus" 0.177570073951354
"hepatocellular" "Pteropus_vampyrus" 0.221730485417994
"intestine" "Pteropus_vampyrus" 0.163884293347031
"kidney" "Pteropus_vampyrus" 0.273542648002889
"leukaemia" "Pteropus_vampyrus" 0.153814461802778
"liver" "Pteropus_vampyrus" 0.215598543982391
"lung" "Pteropus_vampyrus" 0.249928200769347
"lymphoma" "Pteropus_vampyrus" 0.212848042531546
"melanoma" "Pteropus_vampyrus" 0.257141794834393
"mesothelioma" "Pteropus_vampyrus" 0.21737486726963
"oesophagus" "Pteropus_vampyrus" 0.127236732943108
"other tumour types" "Pteropus_vampyrus" 0.232043843192966
"ovarian" "Pteropus_vampyrus" 0.220016136178743
"paediatric" "Pteropus_vampyrus" 0.292606520828679
"pancreas" "Pteropus_vampyrus" 0.148693491210531
"prostate" "Pteropus_vampyrus" 0.135160611344396
"rare other tumour types" "Pteropus_vampyrus" -0.239656551133491
"renal" "Pteropus_vampyrus" 0.189330422285717
"sarcoma" "Pteropus_vampyrus" 0.187567945759386
"skin" "Pteropus_vampyrus" 0.156470478247415
"small intestine" "Pteropus_vampyrus" 0.249233874068576
"soft tissue sarcoma" "Pteropus_vampyrus" 0.0506106322057026
"testicular" "Pteropus_vampyrus" 0.0911699769135427
"thyroid" "Pteropus_vampyrus" 0.222542951841587
"urothelial" "Pteropus_vampyrus" 0.258655125725175
"uterine" "Pteropus_vampyrus" 0.188280930291146
"all" "Puma_concolor" 0.207728144202385
"bladder" "Puma_concolor" 0.239885721018985
"breast" "Puma_concolor" 0.161405675746927
"central nervous system" "Puma_concolor" 0.20626799227339
"colon" "Puma_concolor" 0.239641335951092
"colorectal" "Puma_concolor" 0.227369014729941
"endometrial" "Puma_concolor" 0.154367512229857
"gastric" "Puma_concolor" 0.20315551583244
"glioma" "Puma_concolor" 0.218064665059304
"head and neck" "Puma_concolor" 0.233496530196926
"hepatocellular" "Puma_concolor" 0.215570146228691
"intestine" "Puma_concolor" 0.179283354758539
"kidney" "Puma_concolor" 0.351224043093462
"leukaemia" "Puma_concolor" 0.130098224749872
"liver" "Puma_concolor" 0.302212881570504
"lung" "Puma_concolor" 0.299587479996292
"lymphoma" "Puma_concolor" 0.19066343418837
"melanoma" "Puma_concolor" 0.260441404257334
"mesothelioma" "Puma_concolor" 0.323662931508102
"oesophagus" "Puma_concolor" 0.209582401706158
"other tumour types" "Puma_concolor" 0.249612486445232
"ovarian" "Puma_concolor" 0.220774221658415
"paediatric" "Puma_concolor" 0.244819596398044
"pancreas" "Puma_concolor" 0.1654677066403
"prostate" "Puma_concolor" 0.169370097180565
"rare other tumour types" "Puma_concolor" 0.0210311124838343
"renal" "Puma_concolor" 0.184655561861511
"sarcoma" "Puma_concolor" 0.186548625004291
"skin" "Puma_concolor" 0.0969791582932294
"small intestine" "Puma_concolor" 0.24901043007179
"soft tissue sarcoma" "Puma_concolor" 0.165765237065777
"testicular" "Puma_concolor" 0.124385143350534
"thyroid" "Puma_concolor" 0.239066352129752
"urothelial" "Puma_concolor" 0.267888346104917
"uterine" "Puma_concolor" 0.175193495821373
"all" "Pygathrix_nemaeus" 0.727924933890602
"bladder" "Pygathrix_nemaeus" 0.757032114095498
"breast" "Pygathrix_nemaeus" 0.730793708160185
"central nervous system" "Pygathrix_nemaeus" 0.681895836099736
"colon" "Pygathrix_nemaeus" 0.693708482570747
"colorectal" "Pygathrix_nemaeus" 0.728718259115012
"endometrial" "Pygathrix_nemaeus" 0.723993455880428
"gastric" "Pygathrix_nemaeus" 0.723108212236543
"glioma" "Pygathrix_nemaeus" 0.746093619654105
"head and neck" "Pygathrix_nemaeus" 0.732920633397156
"hepatocellular" "Pygathrix_nemaeus" 0.769503719535972
"intestine" "Pygathrix_nemaeus" 0.710849203450064
"kidney" "Pygathrix_nemaeus" 0.74119237038265
"leukaemia" "Pygathrix_nemaeus" 0.674084992633126
"liver" "Pygathrix_nemaeus" 0.479741566010824
"lung" "Pygathrix_nemaeus" 0.720728129317374
"lymphoma" "Pygathrix_nemaeus" 0.715326508905256
"melanoma" "Pygathrix_nemaeus" 0.732402376146475
"mesothelioma" "Pygathrix_nemaeus" 0.826509329457943
"oesophagus" "Pygathrix_nemaeus" 0.683733821981454
"other tumour types" "Pygathrix_nemaeus" 0.794773970285755
"ovarian" "Pygathrix_nemaeus" 0.729115469982215
"paediatric" "Pygathrix_nemaeus" 0.726448439459227
"pancreas" "Pygathrix_nemaeus" 0.687993051663117
"prostate" "Pygathrix_nemaeus" 0.7293275261007
"rare other tumour types" "Pygathrix_nemaeus" 0.72
"renal" "Pygathrix_nemaeus" 0.708718905790906
"sarcoma" "Pygathrix_nemaeus" 0.730481240063117
"skin" "Pygathrix_nemaeus" 0.76664793403893
"small intestine" "Pygathrix_nemaeus" 0.701482824036845
"soft tissue sarcoma" "Pygathrix_nemaeus" 0.559651209038911
"testicular" "Pygathrix_nemaeus" 0.74219049533078
"thyroid" "Pygathrix_nemaeus" 0.72817432524717
"urothelial" "Pygathrix_nemaeus" 0.761208308023052
"uterine" "Pygathrix_nemaeus" 0.677303902210515
"all" "Rangifer_tarandus" 0.208655695519063
"bladder" "Rangifer_tarandus" 0.248105117848663
"breast" "Rangifer_tarandus" 0.182575540180736
"central nervous system" "Rangifer_tarandus" 0.188210393167122
"colon" "Rangifer_tarandus" 0.245364301536025
"colorectal" "Rangifer_tarandus" 0.22229207095295
"endometrial" "Rangifer_tarandus" 0.182872016430773
"gastric" "Rangifer_tarandus" 0.210437999578344
"glioma" "Rangifer_tarandus" 0.201890240791408
"head and neck" "Rangifer_tarandus" 0.235050469315953
"hepatocellular" "Rangifer_tarandus" 0.22643156037702
"intestine" "Rangifer_tarandus" 0.176342512751062
"kidney" "Rangifer_tarandus" 0.306285217979359
"leukaemia" "Rangifer_tarandus" 0.149155933395949
"liver" "Rangifer_tarandus" 0.280113512016083
"lung" "Rangifer_tarandus" 0.273233100309059
"lymphoma" "Rangifer_tarandus" 0.211439744774183
"melanoma" "Rangifer_tarandus" 0.25846827829135
"mesothelioma" "Rangifer_tarandus" 0.227053559466138
"oesophagus" "Rangifer_tarandus" 0.157206238954044
"other tumour types" "Rangifer_tarandus" 0.282037473705201
"ovarian" "Rangifer_tarandus" 0.216631602515138
"paediatric" "Rangifer_tarandus" 0.288423770540622
"pancreas" "Rangifer_tarandus" 0.135281126458163
"prostate" "Rangifer_tarandus" 0.173642153347327
"rare other tumour types" "Rangifer_tarandus" -0.227674464074447
"renal" "Rangifer_tarandus" 0.146351368468884
"sarcoma" "Rangifer_tarandus" 0.209130851804544
"skin" "Rangifer_tarandus" 0.155722086741726
"small intestine" "Rangifer_tarandus" 0.190997988740659
"soft tissue sarcoma" "Rangifer_tarandus" 0.32183946959968
"testicular" "Rangifer_tarandus" 0.111868705668041
"thyroid" "Rangifer_tarandus" 0.257382537036475
"urothelial" "Rangifer_tarandus" 0.224471864737249
"uterine" "Rangifer_tarandus" 0.20058443894649
"all" "Rattus_norvegicus" 0.19626040859642
"bladder" "Rattus_norvegicus" 0.229132754941053
"breast" "Rattus_norvegicus" 0.153983373899193
"central nervous system" "Rattus_norvegicus" 0.180491792235385
"colon" "Rattus_norvegicus" 0.233619734266528
"colorectal" "Rattus_norvegicus" 0.190862015268277
"endometrial" "Rattus_norvegicus" 0.127833927304402
"gastric" "Rattus_norvegicus" 0.170126322664434
"glioma" "Rattus_norvegicus" 0.246185319744445
"head and neck" "Rattus_norvegicus" 0.17959906024861
"hepatocellular" "Rattus_norvegicus" 0.208640454042239
"intestine" "Rattus_norvegicus" 0.150957659727131
"kidney" "Rattus_norvegicus" 0.30865150811651
"leukaemia" "Rattus_norvegicus" 0.0989868022911916
"liver" "Rattus_norvegicus" 0.173803199709012
"lung" "Rattus_norvegicus" 0.23588058976731
"lymphoma" "Rattus_norvegicus" 0.175591332066403
"melanoma" "Rattus_norvegicus" 0.2478398677598
"mesothelioma" "Rattus_norvegicus" 0.380756898184588
"oesophagus" "Rattus_norvegicus" 0.148990570444397
"other tumour types" "Rattus_norvegicus" 0.266377952804806
"ovarian" "Rattus_norvegicus" 0.213349351369126
"paediatric" "Rattus_norvegicus" 0.160576542635011
"pancreas" "Rattus_norvegicus" 0.150968542329459
"prostate" "Rattus_norvegicus" 0.129121693826972
"rare other tumour types" "Rattus_norvegicus" 0.0522877057916182
"renal" "Rattus_norvegicus" 0.1512582429182
"sarcoma" "Rattus_norvegicus" 0.207224185989609
"skin" "Rattus_norvegicus" 0.148101354017097
"small intestine" "Rattus_norvegicus" 0.180762730985008
"soft tissue sarcoma" "Rattus_norvegicus" 0.287522990471287
"testicular" "Rattus_norvegicus" 0.0874627054831271
"thyroid" "Rattus_norvegicus" 0.22150159929779
"urothelial" "Rattus_norvegicus" 0.332628752673769
"uterine" "Rattus_norvegicus" 0.15418329270621
"all" "Rhinolophus_sinicus" 0.207817371736484
"bladder" "Rhinolophus_sinicus" 0.212863505708522
"breast" "Rhinolophus_sinicus" 0.173307148786205
"central nervous system" "Rhinolophus_sinicus" 0.133201496739802
"colon" "Rhinolophus_sinicus" 0.22851933345842
"colorectal" "Rhinolophus_sinicus" 0.213572193333575
"endometrial" "Rhinolophus_sinicus" 0.145966686791843
"gastric" "Rhinolophus_sinicus" 0.185971879522831
"glioma" "Rhinolophus_sinicus" 0.20799800862124
"head and neck" "Rhinolophus_sinicus" 0.191877513393839
"hepatocellular" "Rhinolophus_sinicus" 0.208433892598199
"intestine" "Rhinolophus_sinicus" 0.163926337898369
"kidney" "Rhinolophus_sinicus" 0.294047871187864
"leukaemia" "Rhinolophus_sinicus" 0.173361670133584
"liver" "Rhinolophus_sinicus" 0.211662066140111
"lung" "Rhinolophus_sinicus" 0.273110717561699
"lymphoma" "Rhinolophus_sinicus" 0.202991438441585
"melanoma" "Rhinolophus_sinicus" 0.258240328879095
"mesothelioma" "Rhinolophus_sinicus" 0.347884332331584
"oesophagus" "Rhinolophus_sinicus" 0.151670112790187
"other tumour types" "Rhinolophus_sinicus" 0.288121842459489
"ovarian" "Rhinolophus_sinicus" 0.211442914785736
"paediatric" "Rhinolophus_sinicus" 0.349268424302333
"pancreas" "Rhinolophus_sinicus" 0.0945410190092569
"prostate" "Rhinolophus_sinicus" 0.172299440760752
"rare other tumour types" "Rhinolophus_sinicus" -0.338854017542709
"renal" "Rhinolophus_sinicus" 0.169908624377531
"sarcoma" "Rhinolophus_sinicus" 0.21119555338969
"skin" "Rhinolophus_sinicus" 0.149586830483202
"small intestine" "Rhinolophus_sinicus" 0.230146418246379
"soft tissue sarcoma" "Rhinolophus_sinicus" 0.201558379728553
"testicular" "Rhinolophus_sinicus" -0.0247205273571487
"thyroid" "Rhinolophus_sinicus" 0.231830394223261
"urothelial" "Rhinolophus_sinicus" 0.231781840953434
"uterine" "Rhinolophus_sinicus" 0.187344185985613
"all" "Rhinopithecus_bieti" 0.717893064599334
"bladder" "Rhinopithecus_bieti" 0.731812365221805
"breast" "Rhinopithecus_bieti" 0.721805652177528
"central nervous system" "Rhinopithecus_bieti" 0.674633629412201
"colon" "Rhinopithecus_bieti" 0.707544984716252
"colorectal" "Rhinopithecus_bieti" 0.72357231519866
"endometrial" "Rhinopithecus_bieti" 0.718666849773146
"gastric" "Rhinopithecus_bieti" 0.718518502937087
"glioma" "Rhinopithecus_bieti" 0.737258625138877
"head and neck" "Rhinopithecus_bieti" 0.730018314738164
"hepatocellular" "Rhinopithecus_bieti" 0.75579020967117
"intestine" "Rhinopithecus_bieti" 0.705534187489561
"kidney" "Rhinopithecus_bieti" 0.726830854740954
"leukaemia" "Rhinopithecus_bieti" 0.67570874239152
"liver" "Rhinopithecus_bieti" 0.51676228118637
"lung" "Rhinopithecus_bieti" 0.718854968157111
"lymphoma" "Rhinopithecus_bieti" 0.702853533364751
"melanoma" "Rhinopithecus_bieti" 0.719488310597078
"mesothelioma" "Rhinopithecus_bieti" 0.80103057547117
"oesophagus" "Rhinopithecus_bieti" 0.664274408659837
"other tumour types" "Rhinopithecus_bieti" 0.77679229208048
"ovarian" "Rhinopithecus_bieti" 0.725558022775466
"paediatric" "Rhinopithecus_bieti" 0.682551618037327
"pancreas" "Rhinopithecus_bieti" 0.709899207095821
"prostate" "Rhinopithecus_bieti" 0.71909742933684
"rare other tumour types" "Rhinopithecus_bieti" 0.815652173913043
"renal" "Rhinopithecus_bieti" 0.69015991689315
"sarcoma" "Rhinopithecus_bieti" 0.715960792946586
"skin" "Rhinopithecus_bieti" 0.768924533512678
"small intestine" "Rhinopithecus_bieti" 0.602847294933918
"soft tissue sarcoma" "Rhinopithecus_bieti" 0.445010904397937
"testicular" "Rhinopithecus_bieti" 0.745598500491536
"thyroid" "Rhinopithecus_bieti" 0.718545157755432
"urothelial" "Rhinopithecus_bieti" 0.785624758157595
"uterine" "Rhinopithecus_bieti" 0.66542465773872
"all" "Rhinopithecus_roxellana" 0.720656081287071
"bladder" "Rhinopithecus_roxellana" 0.732722419648105
"breast" "Rhinopithecus_roxellana" 0.719657714437992
"central nervous system" "Rhinopithecus_roxellana" 0.667526035005773
"colon" "Rhinopithecus_roxellana" 0.714486289450072
"colorectal" "Rhinopithecus_roxellana" 0.719021827483029
"endometrial" "Rhinopithecus_roxellana" 0.710400323788723
"gastric" "Rhinopithecus_roxellana" 0.721593962486563
"glioma" "Rhinopithecus_roxellana" 0.733599688521117
"head and neck" "Rhinopithecus_roxellana" 0.726975409259601
"hepatocellular" "Rhinopithecus_roxellana" 0.747825379719083
"intestine" "Rhinopithecus_roxellana" 0.717064025243979
"kidney" "Rhinopithecus_roxellana" 0.764502468434748
"leukaemia" "Rhinopithecus_roxellana" 0.673486692040491
"liver" "Rhinopithecus_roxellana" 0.504432740526484
"lung" "Rhinopithecus_roxellana" 0.72604135812711
"lymphoma" "Rhinopithecus_roxellana" 0.697478713198327
"melanoma" "Rhinopithecus_roxellana" 0.721591448903376
"mesothelioma" "Rhinopithecus_roxellana" 0.807895073405697
"oesophagus" "Rhinopithecus_roxellana" 0.678800085656022
"other tumour types" "Rhinopithecus_roxellana" 0.771923325682696
"ovarian" "Rhinopithecus_roxellana" 0.719319385317144
"paediatric" "Rhinopithecus_roxellana" 0.686948616909526
"pancreas" "Rhinopithecus_roxellana" 0.701438379354765
"prostate" "Rhinopithecus_roxellana" 0.725908940218411
"rare other tumour types" "Rhinopithecus_roxellana" 0.756521739130435
"renal" "Rhinopithecus_roxellana" 0.687994673643361
"sarcoma" "Rhinopithecus_roxellana" 0.727659400531411
"skin" "Rhinopithecus_roxellana" 0.780392441690614
"small intestine" "Rhinopithecus_roxellana" 0.684535713933425
"soft tissue sarcoma" "Rhinopithecus_roxellana" 0.584957133858156
"testicular" "Rhinopithecus_roxellana" 0.757540349307932
"thyroid" "Rhinopithecus_roxellana" 0.720162309466755
"urothelial" "Rhinopithecus_roxellana" 0.777921777930882
"uterine" "Rhinopithecus_roxellana" 0.656004465530519
"all" "Rousettus_aegyptiacus" 0.197764167580032
"bladder" "Rousettus_aegyptiacus" 0.223211367234707
"breast" "Rousettus_aegyptiacus" 0.161041201787283
"central nervous system" "Rousettus_aegyptiacus" 0.198088801734023
"colon" "Rousettus_aegyptiacus" 0.223578394858092
"colorectal" "Rousettus_aegyptiacus" 0.214822953009412
"endometrial" "Rousettus_aegyptiacus" 0.123926558128098
"gastric" "Rousettus_aegyptiacus" 0.166279765827289
"glioma" "Rousettus_aegyptiacus" 0.195194174382368
"head and neck" "Rousettus_aegyptiacus" 0.217046807595338
"hepatocellular" "Rousettus_aegyptiacus" 0.23062533359118
"intestine" "Rousettus_aegyptiacus" 0.175134315004097
"kidney" "Rousettus_aegyptiacus" 0.298936202468387
"leukaemia" "Rousettus_aegyptiacus" 0.13237629743295
"liver" "Rousettus_aegyptiacus" 0.246583348977211
"lung" "Rousettus_aegyptiacus" 0.260479983529974
"lymphoma" "Rousettus_aegyptiacus" 0.201698699496529
"melanoma" "Rousettus_aegyptiacus" 0.261214137454718
"mesothelioma" "Rousettus_aegyptiacus" 0.303229060180477
"oesophagus" "Rousettus_aegyptiacus" 0.118687811156888
"other tumour types" "Rousettus_aegyptiacus" 0.26549482696293
"ovarian" "Rousettus_aegyptiacus" 0.202755401091088
"paediatric" "Rousettus_aegyptiacus" 0.28426611615384
"pancreas" "Rousettus_aegyptiacus" 0.17273329605691
"prostate" "Rousettus_aegyptiacus" 0.142380231087053
"rare other tumour types" "Rousettus_aegyptiacus" -0.208987522652057
"renal" "Rousettus_aegyptiacus" 0.196760331809896
"sarcoma" "Rousettus_aegyptiacus" 0.214571564953195
"skin" "Rousettus_aegyptiacus" 0.179715410107039
"small intestine" "Rousettus_aegyptiacus" 0.177550630142982
"soft tissue sarcoma" "Rousettus_aegyptiacus" 0.0160693853093272
"testicular" "Rousettus_aegyptiacus" 0.235984402357131
"thyroid" "Rousettus_aegyptiacus" 0.240028264155115
"urothelial" "Rousettus_aegyptiacus" 0.29055702558123
"uterine" "Rousettus_aegyptiacus" 0.137737382285386
"all" "Saguinus_imperator" 0.586132749431049
"bladder" "Saguinus_imperator" 0.617441706165776
"breast" "Saguinus_imperator" 0.571871675605184
"central nervous system" "Saguinus_imperator" 0.538526771280971
"colon" "Saguinus_imperator" 0.599769729231062
"colorectal" "Saguinus_imperator" 0.595071375447488
"endometrial" "Saguinus_imperator" 0.586200193311289
"gastric" "Saguinus_imperator" 0.58302861337052
"glioma" "Saguinus_imperator" 0.623607678568833
"head and neck" "Saguinus_imperator" 0.604969760153576
"hepatocellular" "Saguinus_imperator" 0.623530220197866
"intestine" "Saguinus_imperator" 0.578611567348707
"kidney" "Saguinus_imperator" 0.633982255622315
"leukaemia" "Saguinus_imperator" 0.507594955989979
"liver" "Saguinus_imperator" 0.443674587467626
"lung" "Saguinus_imperator" 0.612655562557016
"lymphoma" "Saguinus_imperator" 0.557960623840984
"melanoma" "Saguinus_imperator" 0.616122085317412
"mesothelioma" "Saguinus_imperator" 0.743674775733462
"oesophagus" "Saguinus_imperator" 0.534745703768743
"other tumour types" "Saguinus_imperator" 0.646460156108355
"ovarian" "Saguinus_imperator" 0.600445547164184
"paediatric" "Saguinus_imperator" 0.566151130445313
"pancreas" "Saguinus_imperator" 0.606421713071606
"prostate" "Saguinus_imperator" 0.563644996049962
"rare other tumour types" "Saguinus_imperator" 0.798260869565217
"renal" "Saguinus_imperator" 0.556975192911382
"sarcoma" "Saguinus_imperator" 0.56097704304263
"skin" "Saguinus_imperator" 0.669894540491954
"small intestine" "Saguinus_imperator" 0.528604465302496
"soft tissue sarcoma" "Saguinus_imperator" 0.390606992220726
"testicular" "Saguinus_imperator" 0.549595278237742
"thyroid" "Saguinus_imperator" 0.565621144980785
"urothelial" "Saguinus_imperator" 0.641023760113624
"uterine" "Saguinus_imperator" 0.501132946982692
"all" "Saiga_tatarica" 0.203096013985416
"bladder" "Saiga_tatarica" 0.218237368320129
"breast" "Saiga_tatarica" 0.169365994419652
"central nervous system" "Saiga_tatarica" 0.192639415903336
"colon" "Saiga_tatarica" 0.251703870474729
"colorectal" "Saiga_tatarica" 0.205588432195463
"endometrial" "Saiga_tatarica" 0.143158807745315
"gastric" "Saiga_tatarica" 0.201881087573991
"glioma" "Saiga_tatarica" 0.192507569237527
"head and neck" "Saiga_tatarica" 0.202133566098259
"hepatocellular" "Saiga_tatarica" 0.199592410304877
"intestine" "Saiga_tatarica" 0.189148630126631
"kidney" "Saiga_tatarica" 0.270907009433292
"leukaemia" "Saiga_tatarica" 0.120466176615996
"liver" "Saiga_tatarica" 0.247972528563927
"lung" "Saiga_tatarica" 0.278703549267273
"lymphoma" "Saiga_tatarica" 0.201295598713136
"melanoma" "Saiga_tatarica" 0.250377407268749
"mesothelioma" "Saiga_tatarica" 0.224621591668098
"oesophagus" "Saiga_tatarica" 0.146033832094553
"other tumour types" "Saiga_tatarica" 0.232661288805042
"ovarian" "Saiga_tatarica" 0.204864231542188
"paediatric" "Saiga_tatarica" 0.209444230071253
"pancreas" "Saiga_tatarica" 0.214753884532485
"prostate" "Saiga_tatarica" 0.169000930537825
"rare other tumour types" "Saiga_tatarica" -0.361109053435207
"renal" "Saiga_tatarica" 0.162474987846817
"sarcoma" "Saiga_tatarica" 0.201055582264713
"skin" "Saiga_tatarica" 0.135663487895986
"small intestine" "Saiga_tatarica" 0.223892223089416
"soft tissue sarcoma" "Saiga_tatarica" 0.179723144462764
"testicular" "Saiga_tatarica" 0.0650182877648294
"thyroid" "Saiga_tatarica" 0.237819793920231
"urothelial" "Saiga_tatarica" 0.228686893446193
"uterine" "Saiga_tatarica" 0.174860948598563
"all" "Saimiri_boliviensis" 0.574570345276731
"bladder" "Saimiri_boliviensis" 0.563615268645868
"breast" "Saimiri_boliviensis" 0.576583201524892
"central nervous system" "Saimiri_boliviensis" 0.479975638362585
"colon" "Saimiri_boliviensis" 0.56546892688567
"colorectal" "Saimiri_boliviensis" 0.56002731181596
"endometrial" "Saimiri_boliviensis" 0.540101703351399
"gastric" "Saimiri_boliviensis" 0.570711481150603
"glioma" "Saimiri_boliviensis" 0.601025099451572
"head and neck" "Saimiri_boliviensis" 0.588807585135014
"hepatocellular" "Saimiri_boliviensis" 0.605275201521319
"intestine" "Saimiri_boliviensis" 0.599613723094983
"kidney" "Saimiri_boliviensis" 0.624186722147098
"leukaemia" "Saimiri_boliviensis" 0.484293726139865
"liver" "Saimiri_boliviensis" 0.484388868589425
"lung" "Saimiri_boliviensis" 0.601071933935137
"lymphoma" "Saimiri_boliviensis" 0.536735952968607
"melanoma" "Saimiri_boliviensis" 0.601613829363579
"mesothelioma" "Saimiri_boliviensis" 0.561034207349814
"oesophagus" "Saimiri_boliviensis" 0.556707909357055
"other tumour types" "Saimiri_boliviensis" 0.578723083316817
"ovarian" "Saimiri_boliviensis" 0.564890908379921
"paediatric" "Saimiri_boliviensis" 0.455064033147358
"pancreas" "Saimiri_boliviensis" 0.556946399443765
"prostate" "Saimiri_boliviensis" 0.550969609254308
"rare other tumour types" "Saimiri_boliviensis" 0.212171339088833
"renal" "Saimiri_boliviensis" 0.519565480465777
"sarcoma" "Saimiri_boliviensis" 0.586323846547274
"skin" "Saimiri_boliviensis" 0.635729640354355
"small intestine" "Saimiri_boliviensis" 0.592760748603819
"soft tissue sarcoma" "Saimiri_boliviensis" 0.417474204218627
"testicular" "Saimiri_boliviensis" 0.559677694364815
"thyroid" "Saimiri_boliviensis" 0.574218452454746
"urothelial" "Saimiri_boliviensis" 0.638596296426618
"uterine" "Saimiri_boliviensis" 0.498433466772606
"all" "Scalopus_aquaticus" 0.198189505298704
"bladder" "Scalopus_aquaticus" 0.164821194044839
"breast" "Scalopus_aquaticus" 0.159842237353286
"central nervous system" "Scalopus_aquaticus" 0.209950229311588
"colon" "Scalopus_aquaticus" 0.123697325084921
"colorectal" "Scalopus_aquaticus" 0.219248918711316
"endometrial" "Scalopus_aquaticus" 0.14942673723354
"gastric" "Scalopus_aquaticus" 0.158487685535106
"glioma" "Scalopus_aquaticus" 0.182200876398555
"head and neck" "Scalopus_aquaticus" 0.153204861771266
"hepatocellular" "Scalopus_aquaticus" 0.165678706144615
"intestine" "Scalopus_aquaticus" 0.197448056363788
"kidney" "Scalopus_aquaticus" 0.294099069745628
"leukaemia" "Scalopus_aquaticus" 0.121792451486815
"liver" "Scalopus_aquaticus" 0.237020094202903
"lung" "Scalopus_aquaticus" 0.267155036475007
"lymphoma" "Scalopus_aquaticus" 0.168509509528923
"melanoma" "Scalopus_aquaticus" 0.23828797842787
"mesothelioma" "Scalopus_aquaticus" 0.167457218132268
"oesophagus" "Scalopus_aquaticus" 0.152672817550701
"other tumour types" "Scalopus_aquaticus" 0.293792558539571
"ovarian" "Scalopus_aquaticus" 0.228667070884168
"paediatric" "Scalopus_aquaticus" 0.263460483550718
"pancreas" "Scalopus_aquaticus" 0.145027241052314
"prostate" "Scalopus_aquaticus" 0.155283218107494
"rare other tumour types" "Scalopus_aquaticus" -0.302839899881252
"renal" "Scalopus_aquaticus" 0.166716314762858
"sarcoma" "Scalopus_aquaticus" 0.211454797530527
"skin" "Scalopus_aquaticus" 0.161953483077346
"small intestine" "Scalopus_aquaticus" 0.198943602543182
"soft tissue sarcoma" "Scalopus_aquaticus" 0.12564633754597
"testicular" "Scalopus_aquaticus" 0.226488133144861
"thyroid" "Scalopus_aquaticus" 0.248594743918238
"urothelial" "Scalopus_aquaticus" 0.30372388775473
"uterine" "Scalopus_aquaticus" 0.209708334583889
"all" "Semnopithecus_entellus" 0.717884127052033
"bladder" "Semnopithecus_entellus" 0.747781196574793
"breast" "Semnopithecus_entellus" 0.718894475812518
"central nervous system" "Semnopithecus_entellus" 0.697885410479437
"colon" "Semnopithecus_entellus" 0.688308886937176
"colorectal" "Semnopithecus_entellus" 0.726200949823939
"endometrial" "Semnopithecus_entellus" 0.717482113925447
